,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
4080,,,,,,,,,,,,,,,,,,1.351875,,,,,,,,,,,,,2a8d511c-86aa-47e0-8e63-7d3d943bf78a,2033,,"[31.2, 13.6]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Ínsua Blanco,21399.0,Left Center Back,75,Barcelona,217,"['b0281331-f3d5-46b2-aebe-fde0f0fd0088', 'f33df8b2-2283-48a7-8d47-9a5a6f76cb90', 'f4694125-d53e-4da2-bc34-f136ff426bf0']",4,,,,,,,,,,,,,,,,Huesca,00:37:04.710,Pressure,
4081,,,,,,,,,,,,,,,,,,0.657844,,,,,,,,,,,,,6289c6ad-eeb8-40a3-b970-e347338c2f4a,2037,,"[26.1, 4.9]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Galán Gil,23322.0,Left Wing Back,75,Barcelona,217,"['6eb05f82-c3d6-4294-a5f5-5276a0f05e78', 'bd758b44-cbdb-4d76-85d9-ec07cac2dd38']",6,,,,,,,,,,,,,,,,Huesca,00:37:06.571,Pressure,
4082,,,,,,,,,,,,,,,,,,0.452609,,,,,,,,,,,,,9344bceb-b49a-4dc9-bab6-8b626ad88bf6,2042,,"[88.6, 76.6]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,75,Barcelona,217,,8,,,,,,,,,,,,,,,,Barcelona,00:37:08.568,Pressure,
4083,,,,,,,,,,,,,,,,,,2.462368,,,,,,,,,,,,,f3936d13-c7ad-4039-b78b-9ab7435c0984,2061,,"[31.8, 19.9]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Idrissa Doumbia,23307.0,Center Defensive Midfield,75,Barcelona,217,"['4e726d28-058c-4dd2-b0a9-971595e8bd43', '7fafbec8-9006-47ae-85f2-f4c5767fee45', '8268e400-a035-4c37-a2e4-cdb6bfb56fe6']",19,,,,,,,,,,,,,,,,Huesca,00:37:19.601,Pressure,
4084,,,,,,,,,,,,,,,,,,0.769934,,,,,,,,,,,,,9e3b585e-d689-4f84-bd4e-ec178beea8c0,2073,,"[47.6, 63.5]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Ferreiro Quiroga,11670.0,Right Center Midfield,75,Barcelona,217,"['13cdf7cf-c238-4edd-9678-f33c28bce87f', 'afdc4363-27ab-43e6-b190-b0850eeca8d0']",27,,,,,,,,,,,,,,,,Huesca,00:37:27.558,Pressure,
4085,,,,,,,,,,,,True,,,,,,0.860621,,,,,,,,,,,,,c5d7cd22-2296-4367-ab90-6ef42dd0630e,2077,,"[77.0, 6.9]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,76,Huesca,902,"['2bcceffb-166e-45c8-bdab-62dafa6f3bab', 'c390b2ee-c9aa-4b11-8d27-18eb99230907']",30,,,,,,,,,,,,,,,,Barcelona,00:37:30.172,Pressure,
4086,,,,,,,,,,,,True,,,,,,0.586426,,,,,,,,,,,,,33359a52-7b46-44bc-8927-757cb0b0a08b,2078,,"[72.5, 10.1]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,76,Huesca,902,"['2bcceffb-166e-45c8-bdab-62dafa6f3bab', 'c390b2ee-c9aa-4b11-8d27-18eb99230907']",30,,,,,,,,,,,,,,,,Barcelona,00:37:30.193,Pressure,
4087,,,,,,,,,,,,True,,,,,,0.850876,,,,,,,,,,,,,c6261010-2f07-4729-a780-a909d188eb41,2086,,"[76.8, 21.8]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,76,Huesca,902,"['44427abb-6760-448d-af47-8bd8ddea7afc', 'a26137f1-9ca2-43d4-8a25-fb6b1766f210']",32,,,,,,,,,,,,,,,,Barcelona,00:37:32.515,Pressure,
4088,,,,,,,,,,,,,,,,,,0.466583,,,,,,,,,,,,,d04f2915-eb52-43a1-9d80-b7f99bea0c68,2096,,"[53.1, 22.8]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Back,76,Huesca,902,['ac2c19d6-5ec8-4c5b-8737-d040c172684f'],38,,,,,,,,,,,,,,,,Barcelona,00:37:38.278,Pressure,
4089,,,,,,,,,,,,True,,,,,,1.024208,,,,,,,,,,,,,ad744e44-47e0-4531-88b2-3fd1e2645ea1,2103,,"[43.6, 27.1]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Left Center Midfield,77,Barcelona,217,['c8e638b7-c079-4fc5-a29d-200d7ff9e60a'],43,,,,,,,,,,,,,,,,Huesca,00:37:43.969,Pressure,
4090,,,,,,,,,,,,,,,,,,2.647794,,,,,,,,,,,,,70fc8243-471e-4cf5-bf75-5dffae444f2d,2110,,"[42.8, 52.8]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ferreiro Quiroga,11670.0,Right Center Midfield,77,Barcelona,217,['dd671be8-078f-4117-b19c-35fcd92542c8'],47,,,,,,,,,,,,,,,,Huesca,00:37:47.754,Pressure,
4091,,,,,,,,,,,,,,,,,,0.503912,,,,,,,,,,,,,73344e44-373a-4ad6-bb85-46a5b524b16f,2117,,"[11.7, 19.6]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Ínsua Blanco,21399.0,Left Center Back,77,Barcelona,217,['d899a0fa-9f7d-4066-ae3f-34bd79d2845f'],55,,,,,,,,,,,,,,,,Huesca,00:37:55.546,Pressure,
4092,,,,,,,,,,,,True,,,,,,0.966949,,,,,,,,,,,,,0fa714cd-b054-4fe6-8731-31e25fa1109d,2122,,"[107.4, 72.0]",3773369,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,78,Huesca,902,"['645be2d9-c96b-451b-8eda-9facb456abc7', 'c603397c-9012-48bc-a95e-2cc01a910d49']",59,,,,,,,,,,,,,,,,Barcelona,00:37:59.074,Pressure,
4093,,,,,,,,,,,,,,,,,,1.093626,,,,,,,,,,,,,1c35bb9d-187f-4a55-82a1-eabe72d98fce,2129,,"[84.3, 70.5]",3773369,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,78,Huesca,902,"['07e5ea90-be0f-41e5-8d7c-c4a701fa0485', '90a11b56-4344-4312-b3fd-667b6fc5872a', 'd34d9570-08e6-4cc5-8992-ffb35a520457']",2,,,,,,,,,,,,,,,,Barcelona,00:38:02.311,Pressure,
4094,,,,,,,,,,,,,,,,,,1.147073,,,,,,,,,,,,,fd36fedc-e944-4ec3-9c8c-3773c73631a4,2152,,"[28.1, 17.1]",3773369,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Escriche Romero,24681.0,Right Center Forward,79,Barcelona,217,"['05635968-b4d5-44bf-b94e-466894483abb', '3d06dbb1-f4fe-46d5-8a5c-a260971ca5de', 'c867d1fe-d77f-4691-9742-0afbf25c0609']",23,,,,,,,,,,,,,,,,Huesca,00:38:23.505,Pressure,
4095,,,,,,,,,,,,,,,,,,0.767006,,,,,,,,,,,,,f54ba9ef-c25e-4e06-90d6-de257a61641f,2156,,"[23.2, 12.7]",3773369,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Doumbia,23307.0,Center Defensive Midfield,79,Barcelona,217,"['25e1ca6b-5f6a-4c63-8dd3-47c1af804562', '57593184-fba7-4a06-a855-913ec4f14209']",24,,,,,,,,,,,,,,,,Huesca,00:38:24.652,Pressure,
4096,,,,,,,,,,,,,,,,,,0.465862,,,,,,,,,,,,,63cffec1-7a53-4f2a-b6b1-16005f6aafb0,2161,,"[20.6, 29.1]",3773369,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitrios Siovas,6603.0,Center Back,79,Barcelona,217,"['2c647a34-97af-4f23-91b7-7d20c056b7f4', '66ee2a93-7bc9-41e5-a861-13afa0fc58ec']",26,,,,,,,,,,,,,,,,Huesca,00:38:26.441,Pressure,
4097,,,,,,,,,,,,,,,,,,1.144816,,,,,,,,,,,,,483ad1da-f7d1-437b-a293-6eb0c81efca6,2179,,"[28.9, 57.1]",3773369,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Galán Gil,23322.0,Left Wing Back,81,Barcelona,217,"['2507562a-d3f4-4372-b978-9023bd8ccb96', '736597f4-3f52-48cf-9cf9-d1546eceea52']",25,,,,,,,,,,,,,,,,Huesca,00:39:25.446,Pressure,
4098,,,,,,,,,,,,,,,,,,0.764421,,,,,,,,,,,,,d9092ce7-531e-4a37-bf1d-daf765b9d0e1,2201,,"[49.4, 66.3]",3773369,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Ferreiro Quiroga,11670.0,Right Center Midfield,81,Barcelona,217,"['06250d15-af88-4c7f-8f6f-1c43351b5ced', '0df8f9ac-1e6f-4491-95e0-c0be38d81aea']",46,,,,,,,,,,,,,,,,Huesca,00:39:46.616,Pressure,
4099,,,,,,,,,,,,,,,,,,0.452162,,,,,,,,,,,,,d3538d33-d98b-4ea4-92b6-03dee1e16060,2214,,"[41.1, 53.9]",3773369,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Idrissa Doumbia,23307.0,Center Defensive Midfield,81,Barcelona,217,"['3b25859c-0313-4379-936a-364353f1ab2a', 'a72e4428-29ff-4526-baf3-3612b4cf3f87']",59,,,,,,,,,,,,,,,,Huesca,00:39:59.057,Pressure,
4100,,,,,,,,,,,,,,,,,,0.930958,,,,,,,,,,,,,809d7aec-dfe2-437e-aed3-7d5908c48759,2247,,"[13.4, 13.9]",3773369,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Ínsua Blanco,21399.0,Left Center Back,81,Barcelona,217,"['dd5c8c42-9c52-412a-bd90-105ef22cfab7', 'fc139f9f-1677-4bd7-80fa-7ecf77b80737']",23,,,,,,,,,,,,,,,,Huesca,00:40:23.299,Pressure,
4101,,,,,,,,,,,,,,,,,,0.848052,,,,,,,,,,,,,d94a77de-4ea2-4946-ba87-af9c49029b57,2260,,"[18.2, 65.2]",3773369,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Ferreiro Quiroga,11670.0,Right Center Midfield,81,Barcelona,217,"['a60b1de6-c789-4ea3-b7b1-4f70134a826c', 'fd35b746-de09-4bac-964e-be98454e71e0']",33,,,,,,,,,,,,,,,,Huesca,00:40:33.720,Pressure,
4102,,,,,,,,,,,,,,,,,,1.33251,,,,,,,,,,,,,c84cf14d-0488-4e01-9fb3-c15627a953a5,2269,,"[26.9, 68.3]",3773369,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Maffeo Becerra,6564.0,Right Wing Back,81,Barcelona,217,"['4f9211f0-42e4-4d0d-bcba-c6ee014df693', 'f481b8c4-a743-46e7-9973-98c475604203']",38,,,,,,,,,,,,,,,,Huesca,00:40:38.312,Pressure,
4103,,,,,,,,,,,,,,,,,,1.250713,,,,,,,,,,,,,e1dac777-5a12-4f05-a76c-511f561a3ea0,2282,,"[38.7, 56.8]",3773369,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rafael Mir Vicente,23812.0,Left Center Forward,81,Barcelona,217,"['6c197895-665b-4396-9a5b-7f456cc5b829', 'd1bf99a2-a7be-45ad-9bbf-defc88bfac96', 'e0a7246d-497d-4e41-b8af-3c1b67464e68', 'fee11d81-dc87-4d81-923e-b873fcf25011']",49,,,,,,,,,,,,,,,,Huesca,00:40:49.648,Pressure,
4104,,,,,,,,,,,,,,,,,,0.855153,,,,,,,,,,,,,a7f18d4b-76a0-4c4f-8e20-177830408620,2310,,"[33.2, 23.9]",3773369,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rafael Mir Vicente,23812.0,Left Center Forward,81,Barcelona,217,"['d186474b-9cfd-4432-8a2e-e4d1a2c83324', 'f8210106-f703-4329-8ad9-22ac4cdbaa93']",11,,,,,,,,,,,,,,,,Huesca,00:41:11.851,Pressure,
4105,,,,,,,,,,,,,,,,,,2.827754,,,,,,,,,,,,,ee0fb5be-78b0-479c-8e6f-768623f74ebe,2315,,"[30.4, 27.9]",3773369,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mikel Rico Moreno,6656.0,Left Center Midfield,81,Barcelona,217,['eac0d8a5-4c38-4b8e-80c0-1aa2cfd6465b'],15,,,,,,,,,,,,,,,,Huesca,00:41:15.440,Pressure,
4106,,,,,,,,,,,,,,,,,,0.357066,,,,,,,,,,,,,a9999dfd-c9a8-49c3-a907-d1ea64f05328,2322,,"[21.1, 42.4]",3773369,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dimitrios Siovas,6603.0,Center Back,81,Barcelona,217,['a633d366-bb1c-4303-8d06-98422fa078b0'],18,,,,,,,,,,,,,,,,Huesca,00:41:18.957,Pressure,
4107,,,,,,,,,,,,,,,,,,0.723847,,,,,,,,,,,,,6858517a-015b-4185-a78a-5cdae330bc05,2324,,"[105.6, 33.1]",3773369,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ousmane Dembélé,5477.0,Center Forward,81,Barcelona,217,['1d09bcbd-9074-4161-a265-543229d4d676'],19,,,,,,,,,,,,,,,,Barcelona,00:41:19.758,Pressure,
4108,,,,,,,,,,,,,,,,,,1.025517,,,,,,,,,,,,,4dffb6b0-d5d0-4601-89fc-96638b5a712d,2331,,"[34.4, 50.8]",3773369,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Ferreiro Quiroga,11670.0,Right Center Midfield,81,Barcelona,217,"['b794173f-9a1b-48b7-a773-9880a2282375', 'ede19a3c-3601-4540-baaa-3a5f5ce57948']",26,,,,,,,,,,,,,,,,Huesca,00:41:26.502,Pressure,
4109,,,,,,,,,,,,,,,,,,0.658553,,,,,,,,,,,,,41910e12-99e7-422f-bb1a-9ff7c431b066,2354,,"[19.6, 2.7]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Galán Gil,23322.0,Left Wing Back,82,Barcelona,217,"['72267f90-c2bc-4169-acf8-baeb7349ae4a', 'e05de39e-e75f-44f5-8b66-8def16d793bd']",12,,,,,,,,,,,,,,,,Huesca,00:42:12.560,Pressure,
4110,,,,,,,,,,,,,,,,,,1.280975,,,,,,,,,,,,,498ae312-752d-4cd2-b213-dfd999df59e8,2364,,"[27.9, 17.9]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Mir Vicente,23812.0,Left Center Forward,82,Barcelona,217,"['28a3d640-9d02-4778-bbb1-bd311dc6c6ee', '52a75aed-dab2-44b8-9b2a-2838662af6be', 'b40f4d02-a926-4d04-957a-0ccb459e973a']",15,,,,,,,,,,,,,,,,Huesca,00:42:15.872,Pressure,
4111,,,,,,,,,,,,,,,,,,2.183908,,,,,,,,,,,,,757b6842-c39b-487a-af5a-85712e337188,2374,,"[17.2, 62.8]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Pulido Mayoral,11677.0,Right Center Back,82,Barcelona,217,"['006329b5-6726-4333-8533-c26f8859d93c', '152feef8-61cf-4ca9-b3a2-617458f91d7a', '1d16372f-3a61-44b9-bd25-b88c521b95c0', 'ac125772-3ffb-475f-82d9-b836dfdbac83']",21,,,,,,,,,,,,,,,,Huesca,00:42:21.336,Pressure,
4112,,,,,,,,,,,,,,,,,,0.346915,,,,,,,,,,,,,a3cdb655-0c16-43e8-bbfb-dabbe21c2bd8,2386,,"[82.2, 12.0]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,82,Barcelona,217,,30,,,,,,,,,,,,,,,,Barcelona,00:42:30.823,Pressure,
4113,,,,,,,,,,,,,,,,,,1.972954,,,,,,,,,,,,,8072feec-a4d7-43cb-b1a7-fa256a4ec4a4,2389,,"[40.6, 70.0]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Ferreiro Quiroga,11670.0,Right Center Midfield,82,Barcelona,217,"['66aba081-c6a7-418f-bca7-06fea5b875ab', 'd3149506-d696-4400-88e2-a87f67e8c2ea']",32,,,,,,,,,,,,,,,,Huesca,00:42:32.086,Pressure,
4114,,,,,,,,,,,,True,,,,,,0.454605,,,,,,,,,,,,,fc27a379-f97e-41a0-89ec-777ea45ff5ad,2397,,"[73.8, 33.5]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,82,Barcelona,217,"['1fbec23e-aba1-44d8-9684-e72f9be0cf70', 'bc2d52fd-9b8e-4c1a-8297-97ff209690b1']",37,,,,,,,,,,,,,,,,Barcelona,00:42:37.788,Pressure,
4115,,,,,,,,,,,,,,,,,,1.144386,,,,,,,,,,,,,09a78b80-201b-475e-9a3a-136f9efb9f15,2408,,"[30.6, 17.4]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Rico Moreno,6656.0,Left Center Midfield,82,Barcelona,217,['33955b78-bd1e-44f4-a50b-713c5b637086'],46,,,,,,,,,,,,,,,,Huesca,00:42:46.188,Pressure,
4116,,,,,,,,,,,,,,,,,,0.963126,,,,,,,,,,,,,b36c40ec-3553-4ec0-bdf7-f6ef784c3337,2412,,"[34.0, 17.1]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Rico Moreno,6656.0,Left Center Midfield,82,Barcelona,217,"['67f3adfd-c705-4134-b7cd-9e17f4c53842', 'dbad842e-b962-4a41-b7c6-89512d0e285c']",48,,,,,,,,,,,,,,,,Huesca,00:42:48.515,Pressure,
4117,,,,,,,,,,,,,,,,,,1.953182,,,,,,,,,,,,,91b0458b-70bd-4c9d-899e-019780473f9b,2416,,"[43.6, 20.9]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Escriche Romero,24681.0,Right Center Forward,82,Barcelona,217,"['3c5724ad-4682-4243-9736-f2ab828f6029', '9c24c535-f66d-4ba1-9bea-c03cc86e650a']",50,,,,,,,,,,,,,,,,Huesca,00:42:50.103,Pressure,
4118,,,,,,,,,,,,,,,,,,0.648685,,,,,,,,,,,,,2be7c55b-82fc-4e5b-b40b-e334c4d0fd1b,2427,,"[25.9, 40.1]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Idrissa Doumbia,23307.0,Center Defensive Midfield,82,Barcelona,217,"['1ba523eb-601f-4e5d-8c39-ec8d04b03981', '43c72bf3-ef88-4d44-89cf-c64af6792313', '9499f6df-7d49-48c4-a378-3c34f286ca5a']",59,,,,,,,,,,,,,,,,Huesca,00:42:59.370,Pressure,
4119,,,,,,,,,,,,,,,,,,0.453851,,,,,,,,,,,,,e52017f7-59e9-441e-a6dd-4e70adf6e51e,2430,,"[28.6, 43.9]",3773369,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Rico Moreno,6656.0,Left Center Midfield,82,Barcelona,217,"['1ba523eb-601f-4e5d-8c39-ec8d04b03981', '9499f6df-7d49-48c4-a378-3c34f286ca5a']",59,,,,,,,,,,,,,,,,Huesca,00:42:59.625,Pressure,
4120,,,,,,,,,,,,True,,,,,,0.57734,,,,,,,,,,,,,4fa20bc4-6f6b-40dc-a788-c28ad72cce7a,2437,,"[87.4, 41.2]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,83,Huesca,902,"['7301f0ef-096b-426a-aa2f-3859ae61cae3', '8f8b19fc-4577-466f-b677-a228506012c3']",2,,,,,,,,,,,,,,,,Barcelona,00:43:02.281,Pressure,
4121,,,,,,,,,,,,True,,,,,,3.187792,,,,,,,,,,,,,2157276b-2978-4801-87a7-efabca403702,2439,,"[89.5, 54.0]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,83,Huesca,902,"['03926558-299a-44a3-b40b-01ba843c0516', 'f2772a34-3c3e-4b6a-b72a-c756d1c721ec']",3,,,,,,,,,,,,,,,,Barcelona,00:43:03.678,Pressure,
4122,,,,,,,,,,,,,,,,,,1.635068,,,,,,,,,,,,,823d8a8a-b832-4ff6-a5f6-fd14e0b903ba,2443,,"[103.5, 76.5]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,83,Huesca,902,"['1405ba6b-a3da-4869-b3a4-883a00d5e7d4', '3fb43478-2881-43ef-ab88-137ff07396c7', 'a43ecd27-76f3-4cca-9005-ebb9a90b39c9']",9,,,,,,,,,,,,,,,,Barcelona,00:43:09.241,Pressure,
4123,,,,,,,,,,,,,,,,,,0.724025,,,,,,,,,,,,,a89cefcc-763b-4457-8240-4c23df88c565,2451,,"[68.8, 75.1]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,83,Huesca,902,"['7182a564-d495-4afc-b18d-696fa785ce95', '7335f0c6-3440-4ca5-9bac-17d4b6a389d2', 'e238695b-568d-4036-a604-8594b2851311']",15,,,,,,,,,,,,,,,,Barcelona,00:43:15.248,Pressure,
4124,,,,,,,,,,,,,,,,,,1.507099,,,,,,,,,,,,,4a5e81b7-446f-440a-a234-9190cb34c136,2455,,"[57.4, 73.3]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,83,Huesca,902,"['c0c25f17-be48-4666-8e00-620dd6138502', 'c15d02cf-f14a-4eb8-91bc-9fa2178c3174']",17,,,,,,,,,,,,,,,,Barcelona,00:43:17.720,Pressure,
4125,,,,,,,,,,,,,,,,,,3.343313,,,,,,,,,,,,,533af276-8950-43cc-86ff-8e6541c8656d,2458,,"[56.3, 72.7]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,83,Huesca,902,"['2e431c22-260b-486c-bd3f-9cb48e7a0b17', '44cef362-1c68-4d61-a128-3eb676f2b574', 'c15d02cf-f14a-4eb8-91bc-9fa2178c3174', 'ddb8a15f-b3de-4981-8b82-835f5c2b6d7b']",18,,,,,,,,,,,,,,,,Barcelona,00:43:18.907,Pressure,
4126,,,,,,,,,,,,,,,,,,6.446571,,,,,,,,,,,,,a7736e65-8a7f-4bf5-a2a7-df9dcbbbf19e,2481,,"[43.9, 5.9]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,83,Huesca,902,"['0c329fde-238f-48a2-ac6e-b0897fc23701', '1de1a196-8115-4205-be28-e2bd1780cefd', '43d82132-4f2e-481f-be5e-9c01e094c1b8', '56484549-6773-49f8-9df8-daed684e5e02', '9214e181-1af8-4469-9e95-50deb3a4231a']",43,,,,,,,,,,,,,,,,Barcelona,00:43:43.925,Pressure,
4127,,,,,,,,,,,,,,,,,,1.895479,,,,,,,,,,,,,ffb46976-5dc5-4e30-a20b-ba43b30cb3cf,2492,,"[77.4, 77.1]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,83,Huesca,902,['4aaf207f-d4ce-4e49-a0da-8a327efb5fd0'],56,,,,,,,,,,,,,,,,Barcelona,00:43:56.675,Pressure,
4128,,,,,,,,,,,,,,,,,,0.736319,,,,,,,,,,,,,5d17556e-2d0a-4451-9036-b8c2d431df70,2493,,"[71.1, 64.0]",3773369,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,83,Huesca,902,['09b57633-1ba2-4a33-b5fd-3088881ffca6'],58,,,,,,,,,,,,,,,,Barcelona,00:43:58.663,Pressure,
4129,,,,,,,,,,,,,,,,,,1.085264,,,,,,,,,,,,,9558c931-31bd-42ad-bbd4-4f37aebd2af6,2506,,"[85.2, 77.7]",3773369,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,84,Huesca,902,['818d8703-ebf5-4763-b659-2371bac541c2'],28,,,,,,,,,,,,,,,,Barcelona,00:44:28.692,Pressure,
4130,,,,,,,,,,,,,,,,,,0.573813,,,,,,,,,,,,,5170a1e9-8075-452b-95b0-012dd423c08a,2510,,"[82.8, 60.0]",3773369,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,84,Huesca,902,['00ee8c6c-d8da-484c-aa33-7b9a69197ee9'],31,,,,,,,,,,,,,,,,Barcelona,00:44:31.745,Pressure,
4131,,,,,,,,,,,,True,,,,,,2.026783,,,,,,,,,,,,,3409461e-559f-40e9-9ab0-7f0447a924e1,2514,,"[27.9, 19.4]",3773369,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Escriche Romero,24681.0,Right Center Forward,85,Barcelona,217,"['395ed833-1aa8-424a-af3e-6604e562608c', '75f3b943-5e7e-473e-87fe-73af4602f248', 'c8073132-7995-4ea5-a218-473d7f420728']",34,,,,,,,,,,,,,,,,Huesca,00:44:34.409,Pressure,
4132,,,,,,,,,,,,True,,,,,,0.949382,,,,,,,,,,,,,3307f82b-ecff-4dcc-b165-ee4adc7eec5e,2623,,"[61.7, 73.9]",3773369,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Pulido Mayoral,11677.0,Right Center Back,92,Barcelona,217,"['31517144-9215-4a9d-a055-619d74aea2df', '34cc069a-18e7-471d-a970-cddace5f7882']",37,,,,,,,,,,,,,,,,Huesca,00:01:37.588,Pressure,
